"NAME_HN"|"WS_BEW"|"ID_ICD"|"NAME_ICD"|"ATC"|"ID_ICD_GROUPED"|"NAME_ICD_GROUPED"
"Trajenta"|"Linagliptin"|"E11.81"|"Diabetes mellitus, Typ 2: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH05"|"E11"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.11"|"Nicht näher bezeichneter Diabetes mellitus: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.72"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E13.72"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH05"|"E13"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E11.31"|"Diabetes mellitus, Typ 2: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH05"|"E11"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E12.61"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH05"|"E12"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E13.31"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH05"|"E13"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.31"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E12.40"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH05"|"E12"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E13.50"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BH05"|"E13"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E12.21"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BH05"|"E12"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E11.50"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BH05"|"E11"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.40"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.73"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E12.51"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BH05"|"E12"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E13.73"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH05"|"E13"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E11.11"|"Diabetes mellitus, Typ 2: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BH05"|"E11"|"Diabetes mellitus"
"Trajenta"|"Linagliptin"|"E14.61"|"Nicht näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH05"|"E14"|"Diabetes mellitus"
"Dacogen"|"Decitabin"|"C94.00"|"Akute Erythroleukämie: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C94.00"|"Akute Erythroleukämie: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C92.01"|"Akute myeloblastische Leukämie [AML]: In kompletter Remission"|"L01BC08"|"C92.01"|"Akute myeloblastische Leukämie [AML]: In kompletter Remission"
"Dacogen"|"Decitabin"|"C93.01"|"Akute Monoblasten-/Monozytenleukämie: In kompletter Remission"|"L01BC08"|"C93.01"|"Akute Monoblasten-/Monozytenleukämie: In kompletter Remission"
"Dacogen"|"Decitabin"|"C93.00"|"Akute Monoblasten-/Monozytenleukämie: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C93.00"|"Akute Monoblasten-/Monozytenleukämie: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C92.50"|"Akute myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C92.50"|"Akute myelomonozytäre Leukämie: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C92.61"|"Akute myeloische Leukämie mit 11q23-Abnormität: In kompletter Remission"|"L01BC08"|"C92.61"|"Akute myeloische Leukämie mit 11q23-Abnormität: In kompletter Remission"
"Dacogen"|"Decitabin"|"C94.01"|"Akute Erythroleukämie: In kompletter Remission"|"L01BC08"|"C94.01"|"Akute Erythroleukämie: In kompletter Remission"
"Dacogen"|"Decitabin"|"C92.51"|"Akute myelomonozytäre Leukämie: In kompletter Remission"|"L01BC08"|"C92.51"|"Akute myelomonozytäre Leukämie: In kompletter Remission"
"Dacogen"|"Decitabin"|"C92.00"|"Akute myeloblastische Leukämie [AML]: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C92.00"|"Akute myeloblastische Leukämie [AML]: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C94.20"|"Akute Megakaryoblastenleukämie: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C94.20"|"Akute Megakaryoblastenleukämie: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C92.41"|"Akute Promyelozyten-Leukämie [PCL]: In kompletter Remission"|"L01BC08"|"C92.41"|"Akute Promyelozyten-Leukämie [PCL]: In kompletter Remission"
"Dacogen"|"Decitabin"|"C92.40"|"Akute Promyelozyten-Leukämie [PCL]: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C92.40"|"Akute Promyelozyten-Leukämie [PCL]: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C92.60"|"Akute myeloische Leukämie mit 11q23-Abnormität: Ohne Angabe einer kompletten Remission"|"L01BC08"|"C92.60"|"Akute myeloische Leukämie mit 11q23-Abnormität: Ohne Angabe einer kompletten Remission"
"Dacogen"|"Decitabin"|"C94.21"|"Akute Megakaryoblastenleukämie: In kompletter Remission"|"L01BC08"|"C94.21"|"Akute Megakaryoblastenleukämie: In kompletter Remission"
"Adcetris"|"Brentuximab Vedotin"|"C81.4"|"Lymphozytenreiches (klassisches) Hodgkin-Lymphom"|"L01FX05"|"C81.4"|"Lymphozytenreiches (klassisches) Hodgkin-Lymphom"
"Adcetris"|"Brentuximab Vedotin"|"C81.3"|"Lymphozytenarmes (klassisches) Hodgkin-Lymphom"|"L01FX05"|"C81.3"|"Lymphozytenarmes (klassisches) Hodgkin-Lymphom"
"Adcetris"|"Brentuximab Vedotin"|"C81.7"|"Sonstige Typen des (klassischen) Hodgkin-Lymphoms"|"L01FX05"|"C81.7"|"Sonstige Typen des (klassischen) Hodgkin-Lymphoms"
"Adcetris"|"Brentuximab Vedotin"|"C81.1"|"Nodulär-sklerosierendes (klassisches) Hodgkin-Lymphom"|"L01FX05"|"C81.1"|"Nodulär-sklerosierendes (klassisches) Hodgkin-Lymphom"
"Adcetris"|"Brentuximab Vedotin"|"C81.2"|"Gemischtzelliges (klassisches) Hodgkin-Lymphom"|"L01FX05"|"C81.2"|"Gemischtzelliges (klassisches) Hodgkin-Lymphom"
"Adcetris"|"Brentuximab Vedotin"|"C84.6"|"Anaplastisches großzelliges Lymphom, ALK-positiv"|"L01FX05"|"C84.6"|"Anaplastisches großzelliges Lymphom, ALK-positiv"
"Adcetris"|"Brentuximab Vedotin"|"C84.7"|"Anaplastisches großzelliges Lymphom, ALK-negativ"|"L01FX05"|"C84.7"|"Anaplastisches großzelliges Lymphom, ALK-negativ"
"Pixuvri"|"Pixantron"|"C83.7"|"Burkitt-Lymphom"|"L01DB11"|"C83.7"|"Burkitt-Lymphom"
"Pixuvri"|"Pixantron"|"C85.2"|"Mediastinales (thymisches) großzelliges B-Zell-Lymphom"|"L01DB11"|"C85.2"|"Mediastinales (thymisches) großzelliges B-Zell-Lymphom"
"Pixuvri"|"Pixantron"|"C83.5"|"Lymphoblastisches Lymphom"|"L01DB11"|"C83.5"|"Lymphoblastisches Lymphom"
"Pixuvri"|"Pixantron"|"C83.3"|"Diffuses großzelliges B-Zell-Lymphom"|"L01DB11"|"C83.3"|"Diffuses großzelliges B-Zell-Lymphom"
"Pixuvri"|"Pixantron"|"C82.4"|"Follikuläres Lymphom Grad IIIb"|"L01DB11"|"C82.4"|"Follikuläres Lymphom Grad IIIb"
"Eylea"|"Aflibercept"|"H35.30"|"Altersbedingte feuchte Makuladegeneration"|"S01LA05"|"H35.30"|"Altersbedingte feuchte Makuladegeneration"
"Eliquis"|"Apixaban"|"I48.1"|"Vorhofflimmern, persistierend"|"B01AF02"|"I48.1"|"Vorhofflimmern, persistierend"
"Eliquis"|"Apixaban"|"I48.9"|"Vorhofflimmern und Vorhofflattern, nicht näher bezeichnet"|"B01AF02"|"I48.9"|"Vorhofflimmern und Vorhofflattern, nicht näher bezeichnet"
"Eliquis"|"Apixaban"|"I48.0"|"Vorhofflimmern, paroxysmal"|"B01AF02"|"I48.0"|"Vorhofflimmern, paroxysmal"
"Eliquis"|"Apixaban"|"I48.2"|"Vorhofflimmern, permanent"|"B01AF02"|"I48.2"|"Vorhofflimmern, permanent"
"Dificlir"|"Fidaxomicin"|"A04.71"|"Enterokolitis durch Clostridium difficile ohne Megakolon, mit sonstigen Organkomplikationen"|"A07AA12"|"A04.71"|"Enterokolitis durch Clostridium difficile ohne Megakolon, mit sonstigen Organkomplikationen"
"Dificlir"|"Fidaxomicin"|"A04.72"|"Enterokolitis durch Clostridium difficile mit Megakolon, ohne sonstige Organkomplikationen"|"A07AA12"|"A04.72"|"Enterokolitis durch Clostridium difficile mit Megakolon, ohne sonstige Organkomplikationen"
"Dificlir"|"Fidaxomicin"|"A04.70"|"Enterokolitis durch Clostridium difficile ohne Megakolon, ohne sonstige Organkomplikationen"|"A07AA12"|"A04.70"|"Enterokolitis durch Clostridium difficile ohne Megakolon, ohne sonstige Organkomplikationen"
"Dificlir"|"Fidaxomicin"|"A04.79"|"Enterokolitis durch Clostridium difficile, nicht näher bezeichnet"|"A07AA12"|"A04.79"|"Enterokolitis durch Clostridium difficile, nicht näher bezeichnet"
"Dificlir"|"Fidaxomicin"|"A04.73"|"Enterokolitis durch Clostridium difficile mit Megakolon, mit sonstigen Organkomplikationen"|"A07AA12"|"A04.73"|"Enterokolitis durch Clostridium difficile mit Megakolon, mit sonstigen Organkomplikationen"
"Zaltrap"|"Aflibercept"|"C18.2"|"Bösartige Neubildung: Colon ascendens"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.8"|"Bösartige Neubildung: Kolon, mehrere Teilbereiche überlappend"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.3"|"Bösartige Neubildung: Flexura coli dextra [hepatica]"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C19"|"Bösartige Neubildung am Rektosigmoid, Übergang"|"L01XX44"|"C19"|"Bösartige Neubildung am Rektosigmoid, Übergang"
"Zaltrap"|"Aflibercept"|"C18.1"|"Bösartige Neubildung: Appendix vermiformis"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.7"|"Bösartige Neubildung: Colon sigmoideum"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C20"|"Bösartige Neubildung des Rektums"|"L01XX44"|"C20"|"Bösartige Neubildung des Rektums"
"Zaltrap"|"Aflibercept"|"C18.5"|"Bösartige Neubildung: Flexura coli sinistra [lienalis]"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.9"|"Bösartige Neubildung: Kolon, nicht näher bezeichnet"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.4"|"Bösartige Neubildung: Colon transversum"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.6"|"Bösartige Neubildung: Colon descendens"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Zaltrap"|"Aflibercept"|"C18.0"|"Bösartige Neubildung: Zäkum"|"L01XX44"|"C18"|"Bösartige Neubildung des Kolons"
"Lyxumia "|"Lixisenatid"|"E14.01"|"Nicht näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.81"|"Nicht näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.75"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.72"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.72"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.91"|"Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.75"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.20"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.81"|"Diabetes mellitus, Typ 2: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.11"|"Nicht näher bezeichneter Diabetes mellitus: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.72"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.31"|"Diabetes mellitus, Typ 2: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.61"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.31"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.91"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.51"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.61"|"Diabetes mellitus, Typ 2: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.01"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Koma: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.21"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.50"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.40"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.73"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.51"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.73"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.11"|"Diabetes mellitus, Typ 2: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.61"|"Nicht näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.31"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.40"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.50"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.90"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.01"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.21"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.80"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.90"|"Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.91"|"Nicht näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.20"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.40"|"Diabetes mellitus, Typ 2: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.80"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.73"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.73"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.41"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.11"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.20"|"Nicht näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.21"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.30"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Augenkomplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.30"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.74"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.40"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E14.74"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BJ03"|"E14"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.81"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E11.72"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BJ03"|"E11"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.41"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E12.74"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BJ03"|"E12"|"Diabetes mellitus"
"Lyxumia "|"Lixisenatid"|"E13.60"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BJ03"|"E13"|"Diabetes mellitus"
