"ID_BE"|"URL"|"NAME_HN"|"ID_PAT_GR"|"WS_BEW"|"DATUM_BE_VOM"|"NAME_ZVT_BEST"|"ZVT_ZN_A"|"ZVT_ZN_w"|"ATC"
"977"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/954/"|"Rinvoq"|"1806"|"Upadacitinib"|"2023-10-19"|"Ein Wechsel der Therapie auf einen TNF-α-Antagonisten* (Adalimumab oder Infliximab) oder Integrin-Inhibitoren (Vedolizumab) oder Interleukin-Inhibitoren (Ustekinumab)

* Die Anwendungsgebiete der TNF-α-Inhibitoren setzen voraus, dass die Patienten auf eine vollständige und adäquate Therapie mit einem Kortikosteroid und/oder einem Immunsuppressivum (konventionelle Therapie) nicht ausreichend angesprochen oder eine Unverträglichkeit oder eine Kontraindikation für solche Therapien haben (Fachinformation Humira® Stand Januar 2017)."|"ist nicht belegt"|NA|"L04AF03"
"978"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/932/"|"Dupixent"|"1795"|"Dupilumab"|"2023-09-21"|"Ein patientenindividuell optimiertes Therapieregime in Abhängigkeit der Ausprägung der Erkrankung und unter Berücksichtigung der Vortherapie, unter Auswahl folgender Therapien:

–	topische Glukokortikoide der Klassen 1 bis 3
–	Tacrolimus (topisch)"|"nicht quantifizierbar"|"Anhaltspunkt"|"D11AH05"
"978"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/932/"|"Dupixent"|"1838"|"Dupilumab"|"2023-09-21"|"Ein patientenindividuell optimiertes Therapieregime in Abhängigkeit der Ausprägung der Erkrankung und unter Berücksichtigung der Vortherapie, unter Auswahl folgender Therapien:

–	topische Glukokortikoide der Klassen 1 bis 3
–	Tacrolimus (topisch)"|"ist nicht belegt"|NA|"D11AH05"
"979"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/943/"|"Imjudo"|"1796"|"Tremelimumab"|"2023-10-05"|"Atezolizumab in Kombination mit Bevacizumab"|"ist nicht belegt"|NA|"L01FX20"
"979"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/943/"|"Imjudo"|"1844"|"Tremelimumab"|"2023-10-05"|"Best-Supportive-Care"|"ist nicht belegt"|NA|"L01FX20"
"980"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/942/"|"Tremelimumab AstraZeneca"|"1797"|"Tremelimumab"|"2023-10-05"|"-	Pembrolizumab als Monotherapie
oder
-	Atezolizumab als Monotherapie 
oder
-	Cemiplimab als Monotherapie
oder
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1) 
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)"|"ist nicht belegt"|NA|"L01FX20"
"980"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/942/"|"Tremelimumab AstraZeneca"|"1843"|"Tremelimumab"|"2023-10-05"|"-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Atezolizumab als Monotherapie (nur für Patientinnen und Patienten mit einer PD-L1-Expression ≥ 10 % bei tumorinfiltrierenden Immunzellen)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder 
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1)
oder 
-	Carboplatin in Kombination mit einem Drittgenerationszytostatikum (Vinorelbin oder Gemcitabin oder Docetaxel oder Paclitaxel oder Pemetrexed) vgl. Anlage VI zum Abschnitt K der Arzneimittel-Richtlinie (nur für Patientinnen und Patienten mit ECOG PS 2)
oder 
-	Carboplatin in Kombination mit nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 2)"|"ist nicht belegt"|NA|"L01FX20"
"981"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/941/"|"Imfinzi"|"1790"|"Durvalumab"|"2023-10-05"|"Atezolizumab in Kombination mit Bevacizumab"|"ist nicht belegt"|NA|"L01FF03"
"981"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/941/"|"Imfinzi"|"1842"|"Durvalumab"|"2023-10-05"|"Best-Supportive-Care"|"ist nicht belegt"|NA|"L01FF03"
"982"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/937/"|"Imfinzi"|"1789"|"Durvalumab"|"2023-10-05"|"-	Pembrolizumab als Monotherapie
oder
-	Atezolizumab als Monotherapie 
oder
-	Cemiplimab als Monotherapie
oder
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1) 
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)"|"ist nicht belegt"|NA|"L01FF03"
"982"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/937/"|"Imfinzi"|"1841"|"Durvalumab"|"2023-10-05"|"-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Atezolizumab als Monotherapie (nur für Patientinnen und Patienten mit einer PD-L1-Expression ≥ 10 % bei tumorinfiltrierenden Immunzellen)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder 
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1)
oder 
-	Carboplatin in Kombination mit einem Drittgenerationszytostatikum (Vinorelbin oder Gemcitabin oder Docetaxel oder Paclitaxel oder Pemetrexed) vgl. Anlage VI zum Abschnitt K der Arzneimittel-Richtlinie (nur für Patientinnen und Patienten mit ECOG PS 2)
oder 
-	Carboplatin in Kombination mit nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 2)"|"ist nicht belegt"|NA|"L01FF03"
"983"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/935/"|"Imfinzi"|"1788"|"Durvalumab"|"2023-10-05"|"Cisplatin in Kombination mit Gemcitabin (vgl. Anlage VI zum Abschnitt K der Arzneimittel-Richtlinie)"|"gering"|"Hinweis"|"L01FF03"
"984"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/939/"|"Trulicity"|"1787"|"Dulaglutid"|"2023-09-21"|"Eine patientenindividuelle Therapie unter Berücksichtigung des HbA1c-Wertes, der Vortherapien und Komplikationen unter Auswahl von
-	Metformin + Humaninsulin
-	Metformin + Liraglutid
-	einer Eskalation der Insulintherapie (konventionelle Therapie (CT) ggf. + Metformin bzw. intensivierte Insulintherapie (ICT))"|"ist nicht belegt"|NA|"A10BJ05"
"985"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/945/"|"Dupixent"|"1786"|"Dupilumab"|"2023-09-21"|"Therapie nach ärztlicher Maßgabe unter Auswahl von Budesonid sowie Protonenpumpeninhibitoren (PPI)"|"ist nicht belegt"|NA|"D11AH05"
"986"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/938/"|"Wakix"|"1785"|"Pitolisant"|"2023-09-21"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"N07XX11"
"987"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/944/"|"Dupixent"|"1784"|"Dupilumab"|"2023-10-05"|"Best-Supportive-Care"|"nicht quantifizierbar"|"Anhaltspunkt"|"D11AH05"
"988"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/946/"|"Rubraca"|"1800"|"Rucaparib"|"2023-09-21"|"Patientenindividuelle Therapie unter Auswahl von 
-	Olaparib,
-	Niraparib und
-	beobachtendem Abwarten (nur für Patientinnen, die bereits einen PARP-Inhibitor erhalten haben);
unter Berücksichtigung der Vortherapie mit einem PARP-Inhibitor"|"gilt als nicht belegt"|NA|"L01XK03"
"991"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/947/"|"Ebvallo"|"1801"|"Tabelecleucel"|"2023-10-05"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"L01XL09"
"993"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/951/"|"Libtayo"|"1807"|"Cemiplimab"|"2023-10-19"|"Therapie nach ärztlicher Maßgabe unter Auswahl einer Monotherapie mit:
-	Nab-Paclitaxel
-	Vinorelbin
-	Ifosfamid
-	Topotecan
-	Pemetrexed
-	Irinotecan
-	Pembrolizumab (für Patientinnen mit PD-L1 positivem Zervixkarzinom)"|"beträchtlich"|"Hinweis"|"L01FF06"
"993"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/951/"|"Libtayo"|"1871"|"Cemiplimab"|"2023-10-19"|"Best-Supportive-Care"|"ist nicht belegt"|NA|"L01FF06"
"994"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/952/"|"Libtayo"|"1808"|"Cemiplimab"|"2023-10-19"|"-	Pembrolizumab als Monotherapie
oder
-	Atezolizumab als Monotherapie 
oder
-	Cemiplimab als Monotherapie
oder
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1) 
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)"|"ist nicht belegt"|NA|"L01FF06"
"994"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/952/"|"Libtayo"|"1847"|"Cemiplimab"|"2023-10-19"|"-	Pembrolizumab in Kombination mit Pemetrexed und platinhaltiger Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Pembrolizumab in Kombination mit Carboplatin und entweder Paclitaxel oder nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem plattenepithelialen NSCLC)
oder
-	Atezolizumab als Monotherapie (nur für Patientinnen und Patienten mit einer PD-L1-Expression ≥ 10 % bei tumorinfiltrierenden Immunzellen)
oder
-	Atezolizumab in Kombination mit Bevacizumab, Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder
-	Atezolizumab in Kombination mit nab-Paclitaxel und Carboplatin (nur für Patientinnen und Patienten mit ECOG PS 0-1 und einem nicht-plattenepithelialen NSCLC)
oder 
-	Nivolumab in Kombination mit Ipilimumab und 2 Zyklen platinbasierter Chemotherapie (nur für Patientinnen und Patienten mit ECOG PS 0-1)
oder 
-	Carboplatin in Kombination mit einem Drittgenerationszytostatikum (Vinorelbin oder Gemcitabin oder Docetaxel oder Paclitaxel oder Pemetrexed) vgl. Anlage VI zum Abschnitt K der Arzneimittel-Richtlinie (nur für Patientinnen und Patienten mit ECOG PS 2)
oder 
-	Carboplatin in Kombination mit nab-Paclitaxel (nur für Patientinnen und Patienten mit ECOG PS 2)"|"ist nicht belegt"|NA|"L01FF06"
"995"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/953/"|"Hemgenix"|"1809"|"Etranacogen Dezaparvovec"|"2023-10-19"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"B02BD16"
"996"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/955/"|"Zynlonta "|"1810"|"Loncastuximab tesirin"|"2023-11-02"|"Therapie nach ärztlicher Maßgabe unter Berücksichtigung von 
-	Tisagenlecleucel,
-	Axicabtagen-Ciloleucel,
-	einer Induktionstherapie mit
	•	R-GDP (Rituximab, Gemcitabin, Dexamethason, Cisplatin bzw. Carboplatin) oder 
	•	R-DHAP (Rituximab, Dexamethason, Cisplatin, Cytarabin) oder 
	•	R-ICE (Rituximab, Ifosfamid, Carboplatin, Etoposid) 
	gefolgt von einer Hochdosistherapie mit autologer Stammzelltransplantation bei Ansprechen auf die Induktionstherapie, 
-	einer Induktionstherapie mit
	•	R-GDP (Rituximab, Gemcitabin, Dexamethason, Cisplatin bzw. Carboplatin) oder 
	•	R-DHAP (Rituximab, Dexamethason, Cisplatin, Cytarabin) oder 
	•	R-ICE (Rituximab, Ifosfamid, Carboplatin, Etoposid) 
	gefolgt von einer Hochdosistherapie mit allogener Stammzelltransplantation bei Ansprechen auf die Induktionstherapie"|"ist nicht belegt"|NA|"L01FX22"
"996"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/955/"|"Zynlonta "|"1873"|"Loncastuximab tesirin"|"2023-11-02"|"Therapie nach ärztlicher Maßgabe unter Berücksichtigung von 
-	Polatuzumab Vedotin + Bendamustin + Rituximab, 
-	Tafasitamab + Lenalidomid, 
-	Monotherapie Pixantron
-	Bestrahlung"|"ist nicht belegt"|NA|"L01FX22"
"997"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/959/"|"Imcivree"|"1811"|"Setmelanotid"|"2023-11-02"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"A08AA12"
"998"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/958/"|"Evusheld"|"1812"|"Tixagevimab/Cilgavimab"|"2023-11-02"|"Beobachtendes Abwarten"|"ist nicht belegt"|NA|"J06BD03"
"999"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/956/"|"Reblozyl"|"1813"|"Luspatercept"|"2023-11-02"|"Eine bedarfsgerechte Transfusionstherapie mit Erythrozytenkonzentraten in Kombination mit einer Chelattherapie gemäß der Zulassung, vorzugsweise als Monotherapie"|"ist nicht belegt"|NA|"B03XA06"
"1000"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/957/"|"Reblozyl"|"1814"|"Luspatercept"|"2023-11-02"|"eine bedarfsgerechte Transfusionstherapie mit Erythrozytenkonzentraten in Kombination mit einer Chelattherapie gemäß der Zulassung"|"ist nicht belegt"|NA|"B03XA06"
"1001"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/"|"Breyanzi"|"1817"|"Lisocabtagen maraleucel "|"2023-11-16"|"Induktionstherapie mit 
•	R-GDP (Rituximab, Gemcitabin, Cisplatin, Dexamethason) oder 
•	R-ICE (Rituximab, Ifosfamid, Carboplatin, Etoposid) oder 
•	R-DHAP (Rituximab, Dexamethason, Cytarabin, Cisplatin)
gefolgt von einer Hochdosistherapie mit autologer oder allogener Stammzelltransplantation bei Ansprechen auf die Induktionstherapie"|"beträchtlich"|"Anhaltspunkt"|"L01XL08"
"1001"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/"|"Breyanzi"|"1876"|"Lisocabtagen maraleucel "|"2023-11-16"|"Therapie nach ärztlicher Maßgabe unter Berücksichtigung von
•	Polatuzumab in Kombination mit Bendamustin und Rituximab
und
•	Tafasitamab in Kombination mit Lenalidomid"|"ist nicht belegt"|NA|"L01XL08"
"1001"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/"|"Breyanzi"|"1877"|"Lisocabtagen maraleucel "|"2023-11-16"|"•	Pembrolizumab Monotherapie 
oder 
•	Nivolumab in Kombination mit Brentuximab Vedotin"|"ist nicht belegt"|NA|"L01XL08"
"1002"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/963/"|"Entresto"|"1818"|"Sacubitril/Valsartan"|"2023-12-07"|"Captopril oder Enalapril"|"ist nicht belegt"|NA|"C09DX04"
"1003"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/962/"|"Cosentyx"|"1819"|"Secukinumab"|"2023-12-07"|"Adalimumab"|"ist nicht belegt"|NA|"L04AC10"
"1004"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/961/"|"Ultomiris"|"1820"|"Ravulizumab"|"2023-12-07"|"Eculizumab (ab dem 2. Schub) oder Satralizumab"|"ist nicht belegt"|NA|"L04AJ02"
"1005"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/971/"|"Adempas"|"1821"|"Riociguat"|"2023-12-21"|"Patientenindividuelle Therapie unter Berücksichtigung insbesondere der Vortherapien, des Schweregrades und der Grunderkrankungen unter Auswahl von 
-	Endothelinrezeptor-Antagonisten: Bosentan, Ambrisentan 
-	Phosphodiesterase-Hemmer Typ 5: Sildenafil, Tadalafil"|"ist nicht belegt"|NA|"C02KX05"
"1006"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/970/"|"Bimzelx"|"1822"|"Bimekizumab"|"2023-12-21"|"ein TNF-alpha-Antagonist (Adalimumab oder Certolizumab Pegol oder Etanercept oder Golimumab oder Infliximab) oder ein Interleukin-Inhibitor (Ixekizumab oder Secukinumab oder Ustekinumab), ggf. in Kombination mit Methotrexat"|"ist nicht belegt"|NA|"L04AC21"
"1006"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/970/"|"Bimzelx"|"1886"|"Bimekizumab"|"2023-12-21"|"der Wechsel auf ein anderes biologisches krankheitsmodifizierendes Antirheumatikum (Adalimumab oder Certolizumab Pegol oder Etanercept oder Golimumab oder Infliximab oder Ixekizumab oder Secukinumab oder Ustekinumab), ggf. in Kombination mit Methotrexat"|"ist nicht belegt"|NA|"L04AC21"
"1007"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/969/"|"Bimzelx"|"1823"|"Bimekizumab"|"2023-12-21"|"ein TNF-α-Inhibitor (Adalimumab oder Certolizumab pegol oder Etanercept oder Golimumab oder Infliximab) oder ein IL-17-Inhibitor (Secukinumab oder Ixekizumab)"|"ist nicht belegt"|NA|"L04AC21"
"1007"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/969/"|"Bimzelx"|"1887"|"Bimekizumab"|"2023-12-21"|"der Wechsel auf ein anderes biologisches krankheitsmodifizierendes Antirheumatikum: TNF-α-Inhibitor (Adalimumab oder Certolizumab pegol oder Etanercept oder Golimumab oder Infliximab) oder IL-17-Inhibitor (Secukinumab oder Ixekizumab)"|"ist nicht belegt"|NA|"L04AC21"
"1008"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/967/"|"Opdivo"|"1824"|"Nivolumab"|"2023-12-21"|"Pembrolizumab (Monotherapie)"|"ist nicht belegt"|NA|"L01FF01"
"1008"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/967/"|"Opdivo"|"1891"|"Nivolumab"|"2023-12-21"|"-	Pembrolizumab (Monotherapie)
oder
-	Nivolumab (Monotherapie)"|"ist nicht belegt"|NA|"L01FF01"
"1009"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/966/"|"Opdivo"|"1825"|"Nivolumab"|"2023-12-21"|"Pembrolizumab (Monotherapie)"|"ist nicht belegt"|NA|"L01FF01"
"1010"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/965/"|"Bimzelx"|"1826"|"Bimekizumab"|"2023-12-21"|"ein TNF-α-Inhibitor (Adalimumab oder Certolizumab pegol oder Etanercept oder Golimumab) oder ein IL-17-Inhibitor (Ixekizumab oder Secukinumab)"|"ist nicht belegt"|NA|"L04AC21"
"1010"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/965/"|"Bimzelx"|"1889"|"Bimekizumab"|"2023-12-21"|"der Wechsel auf ein anderes biologisches krankheitsmodifizierendes Antirheumatikum: TNF-α-Inhibitor (Adalimumab oder Certolizumab pegol oder Etanercept oder Golimumab) oder IL-17-Inhibitor (Ixekizumab oder Secukinumab)"|"ist nicht belegt"|NA|"L04AC21"
"1011"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/964/"|"Koselugo"|"1827"|"Selumetinib"|"2023-12-21"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"L01EE04"
"1013"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/974/"|"Orkambi"|"1848"|"Lumacaftor/Ivacaftor"|"2024-01-18"|"Best-Supportive-Care"|"nicht quantifizierbar"|"Anhaltspunkt"|"R07AX30"
"1014"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/975/"|"Omvoh"|"1849"|"Mirikizumab"|"2024-01-18"|"Ein TNF-α-Antagonist (Adalimumab oder Infliximab oder Golimumab) oder Vedolizumab oder Ustekinumab oder Ozanimod"|"ist nicht belegt"|NA|"L04AC24"
"1014"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/975/"|"Omvoh"|"1892"|"Mirikizumab"|"2024-01-18"|"Vedolizumab oder Tofacitinib oder Ustekinumab oder Filgotinib oder Ozanimod oder einen TNF-α-Antagonisten (Adalimumab oder Infliximab oder Golimumab)"|"ist nicht belegt"|NA|"L04AC24"
"1015"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/973/"|"Tibsovo"|"1850"|"Ivosidenib"|"2024-01-18"|NA|"erheblich"|"Hinweis"|"L01XX62"
"1016"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/972/"|"Tibsovo"|"1851"|"Ivosidenib"|"2024-01-18"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"L01XX62"
"1017"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/981/"|"Jardiance"|"1852"|"Empagliflozin"|"2024-02-01"|"Eine optimierte Standardtherapie zur Behandlung der chronischen Nierenerkrankung unter Berücksichtigung der Grunderkrankung und häufiger Komorbiditäten (wie Diabetes mellitus, Hypertonie, Dyslipoproteinämie, Anämie, Herzinsuffizienz)."|"ist nicht belegt"|NA|"A10BK03"
"1018"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/980/"|"Alprolix"|"1853"|"Eftrenonacog alfa"|"2024-02-01"|"rekombinante oder aus humanem Plasma gewonnene Blutgerinnungsfaktor-IX-Präparate"|"ist nicht belegt"|NA|"B02BD34"
"1019"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/979/"|"Camzyos"|"1854"|"Mavacamten"|"2024-02-01"|"Therapie nach ärztlicher Maßgabe unter Berücksichtigung von nicht-vasodilatierenden Betablockern, Verapamil und Diltiazem"|"beträchtlich"|"Anhaltspunkt"|"C01EB24"
"1020"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/978/"|"Columvi"|"1855"|"Glofitamab"|"2024-02-01"|NA|"nicht quantifizierbar, weil die wissenschaftliche Datengrundlage dies nicht zulässt"|"Anhaltspunkt"|"L01FX28"
"1021"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/983/"|"Pombiliti"|"1856"|"Cipaglucosidase alfa"|"2024-02-01"|"Alglucosidase alfa"|"gering"|"Anhaltspunkt"|"A16AB23"
"1022"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/977/"|"Opdivo"|"1857"|"Nivolumab"|"2024-02-01"|"Patientenindividuelle Therapie unter Auswahl von 
▪	präoperativer (neoadjuvanter) systemischer Chemotherapie unter Auswahl von 
	-	Cisplatin in Kombination mit einem Drittgenerationszytostatikum (Vinorelbin oder Gemcitabin oder Docetaxel oder Paclitaxel oder Pemetrexed) 
	und 
	-	Carboplatin in Kombination mit einem Drittgenerationszytostatikum (Vinorelbin oder Gemcitabin oder Docetaxel oder Paclitaxel oder Pemetrexed) und
▪	simultaner Strahlenchemotherapie mit Platin-basierter (Cisplatin oder Carboplatin) Kombinationschemotherapie.
unter Berücksichtigung des Tumorstadiums, der Tumorhistologie, dem Vorliegen eines Pancoast-Tumors und der Erreichbarkeit einer R0-Resektion, sowie der Voraussetzungen für einen Einsatz von Carboplatin."|"nicht quantifizierbar"|"Anhaltspunkt"|"L01FF01"
"1023"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/976/"|"Sirturo"|"1858"|"Bedaquilin"|"2024-02-01"|NA|"beträchtlich"|"Anhaltspunkt"|"J04AK05"
"1024"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/982/"|"Xydalba"|"1859"|"Dalbavancin"|"2024-02-01"|NA|"gilt als belegt"|NA|"J01XA04"
"1025"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/986/"|"Trodelvy"|"1860"|"Sacituzumab govitecan"|"2024-02-15"|"- Capecitabin
oder
- Eribulin
oder
- Vinorelbin
oder
- eine Anthrazyklin- oder Taxan-haltige Therapie (nur für Patientinnen und Patienten, die noch keine Anthrazyklin- und/oder Taxan-haltige Therapie erhalten haben oder die für eine erneute Anthrazyklin- oder Taxan-haltige Behandlung infrage kommen.)"|"beträchtlich"|"Hinweis"|"L01FX17"
"1026"|"https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/987/"|"Galafold"|"1861"|"Migalastat"|"2024-02-15"|"Agalsidase alfa oder Agalsidase beta"|"ist nicht belegt"|NA|"A16AX14"
